query_id,content_id,hard_cots_qid,hard_negative_count
1199_C,950,"1199_A,609_A,1038_C,1038_D,609_C,609_B,1308_A,261_A,259_B,1041_B",10
1208_C,2145,"1208_D,1464_A,23_D,959_B,959_A,1208_A,1515_B,1515_C,23_C,23_B",10
855_A,2134,"855_C,533_B,1842_D,533_C,821_C,116_D,553_D,107_A,1213_A,553_C",10
1734_C,2305,"1121_A,317_C,1486_A,816_B,317_A,1088_A,1009_C,411_C,1639_A,22_C",10
1691_D,1655,"8_D,8_C,1582_D,789_B,86_B,263_D,884_A,330_A,315_A,402_C",10
1754_C,989,"1754_B,407_A,1678_A,1663_D,1627_B,1850_C,812_D,812_B,1663_C,812_A",10
956_C,1954,"956_B,956_A,769_B,769_C,1577_D,1283_B,1479_D,1479_A,893_A,583_B",10
432_C,391,"432_A,1088_C,319_D,852_B,1683_C,729_C,370_A,723_A,98_B,729_A",10
149_B,2346,"149_A,1686_C,1612_B,1721_C,1864_D,221_D,1445_A,1437_D,1437_C,221_C",10
1465_C,2181,"951_B,951_C,306_C,1032_C,313_A,895_D,587_C,695_A,306_D,254_B",10
160_C,2436,"1245_A,1391_A,1021_B,240_B,155_D,1784_A,817_B,1006_D,1591_A,366_D",10
1685_C,1495,"926_C,926_D,1690_C,1685_B,1818_D,450_B,535_D,1171_A,1674_B,255_D",10
943_D,925,"42_B,42_A,943_C,573_D,77_C,1752_C,98_B,1752_B,1823_B,908_B",10
901_A,196,"901_D,901_B,944_D,339_C,1066_A,983_D,432_C,1090_A,298_C,48_A",10
237_C,974,"237_B,445_B,108_D,1716_D,1723_C,108_A,321_C,960_C,434_A,139_D",10
813_D,1508,"1326_A,461_C,1312_A,1836_D,1369_B,1200_A,1200_B,1312_D,1200_D,1312_C",10
369_C,347,"369_D,178_C,1633_C,1633_D,715_D,1447_B,778_D,908_D,1509_A,864_B",10
271_C,1927,"748_C,271_A,765_C,1651_D,175_A,856_C,1670_C,1670_A,843_B,88_A",10
1065_C,1144,"1065_B,1246_B,709_C,1443_B,84_A,201_C,84_C,723_A,864_C,1628_B",10
1706_A,876,"176_C,686_D,352_D,26_D,26_B,723_A,908_B,26_C,1087_D,87_C",10
622_B,2542,"597_D,884_B,448_B,309_A,786_A,863_B,448_D,309_C,1289_C,884_A",10
324_B,1740,"780_D,175_A,1558_C,324_D,1334_C,1558_D,559_B,856_C,294_B,175_C",10
1838_B,2280,"1047_A,753_C,753_B,1277_B,1081_B,1081_C,707_D,283_C,812_B,1448_C",10
1581_D,746,"1581_B,832_C,441_D,832_D,394_B,1036_D,394_A,20_D,236_D,854_D",10
457_B,54,"457_A,1128_D,814_A,1587_B,696_A,696_D,1598_A,776_C,146_A,814_D",10
174_B,1868,"472_C,463_C,216_A,384_C,573_D,174_A,706_D,744_A,1126_B,1395_C",10
1423_A,1781,"1423_D,1095_C,1393_B,1095_B,892_B,317_A,1757_B,184_B,1423_B,24_D",10
1070_A,2185,"938_A,938_D,1233_D,488_A,436_D,1294_A,524_B,124_B,124_A,1294_D",10
224_A,982,"555_D,224_B,489_B,489_A,555_C,78_B,538_B,704_A,1707_B,1655_C",10
463_C,585,"42_D,1395_A,216_C,216_A,123_C,174_B,12_B,706_D,12_D,1825_A",10
689_D,1130,"689_C,131_D,32_C,131_B,217_A,1042_A,908_D,1042_C,226_B,864_C",10
231_C,1499,"1614_B,231_B,1614_A,1614_D,908_B,98_B,723_A,87_C,864_C,226_C",10
1582_D,1280,"1582_B,1582_C,884_A,1499_B,328_D,553_D,1289_C,863_B,694_B,553_A",10
1174_B,800,"1174_A,211_B,1260_D,1749_B,1415_A,1141_B,625_B,625_A,380_C,101_A",10
1088_A,2487,"524_B,1088_D,1294_A,524_D,432_C,1090_A,983_D,585_B,864_C,585_C",10
1208_A,2032,"1208_D,1515_B,1843_A,959_B,959_A,1208_C,1464_A,23_D,1515_C,23_B",10
657_C,2375,"657_D,1724_B,1724_D,1278_A,1537_B,868_A,839_C,306_D,39_A,895_D",10
1347_D,565,"1347_B,185_C,927_A,1093_B,254_D,861_C,62_B,913_B,801_C,913_D",10
1818_B,1358,"1818_D,148_A,1002_B,770_B,957_A,715_D,782_C,1582_D,332_C,263_D",10
185_A,1522,"185_C,185_B,927_B,766_C,603_A,62_B,254_D,62_D,913_B,861_C",10
742_A,2016,"172_B,1710_C,85_B,1285_B,881_B,170_D,1027_D,500_B,1027_B,89_B",10
679_B,1046,"679_A,679_C,314_A,918_A,733_A,319_D,918_C,612_D,612_C,791_D",10
94_C,1388,"94_D,1061_B,1434_D,456_B,608_D,953_A,1757_B,742_A,184_B,130_A",10
1143_B,2569,"1143_A,1594_B,1334_C,294_B,99_D,559_B,294_A,1414_C,559_C,1280_A",10
1220_C,1108,"1220_A,753_C,1614_B,362_B,660_B,231_B,1614_A,430_C,121_B,283_C",10
940_D,357,"940_B,1409_D,416_D,549_C,1473_B,549_A,505_C,613_C,1377_A,915_C",10
492_B,1960,"1153_A,808_D,843_C,1153_B,175_A,1811_B,1675_A,1505_C,424_B,413_D",10
78_B,272,"78_C,991_A,495_B,1006_A,991_D,103_D,103_A,78_D,1161_C,103_B",10
584_A,229,"584_D,1790_C,1239_B,487_A,224_A,99_A,555_D,1273_B,538_B,539_B",10
373_B,2336,"706_C,1224_A,373_D,482_A,373_A,105_A,703_D,105_C,706_A,12_D",10
1361_B,186,"333_B,649_D,304_D,1465_C,63_C,1088_A,1069_A,1252_A,1298_B,1311_A",10
510_A,718,"510_B,57_B,57_D,874_D,1045_A,510_D,1045_C,1147_D,1106_C,874_B",10
639_B,467,"1084_D,948_D,34_A,1777_C,1134_C,1432_D,55_B,55_D,24_D,39_D",10
1009_C,711,"332_C,1665_D,715_D,332_B,1008_B,432_C,432_A,1447_B,319_D,1637_B",10
136_A,1597,"349_C,136_C,1294_A,643_B,24_D,119_B,436_B,643_C,432_A,1294_D",10
1239_B,1292,"183_C,183_B,353_B,1790_D,353_D,1790_C,413_D,15_C,183_D,424_B",10
403_B,608,"1614_A,1614_B,127_B,1025_A,1025_B,723_A,1628_B,409_A,87_C,98_B",10
1078_B,1491,"1078_C,893_A,1479_D,773_D,1283_B,769_B,769_C,230_D,31_C,769_A",10
1087_D,2334,"1087_A,301_D,1667_A,301_A,1201_B,253_D,409_C,1421_D,253_B,1803_B",10
199_C,525,"199_D,950_A,950_D,1320_D,1757_B,757_A,757_B,263_D,485_B,553_D",10
1586_B,2240,"1384_C,1586_A,642_B,182_A,323_C,1282_A,929_B,834_B,455_B,1291_A",10
591_C,910,"591_D,303_C,303_A,441_A,303_B,441_D,1581_D,394_B,394_D,1036_D",10
128_C,77,"223_D,223_C,727_D,651_B,30_C,523_C,911_D,623_D,1023_B,712_D",10
199_B,525,"199_D,950_B,586_D,1320_D,950_D,950_A,1757_B,553_D,757_A,892_B",10
1151_D,629,"1151_C,583_B,1516_B,1151_A,922_B,691_D,31_B,1722_C,120_D,691_A",10
591_B,910,"303_A,303_C,591_D,441_A,303_B,441_D,1581_D,394_B,394_D,1036_D",10
277_A,1026,"725_C,48_D,1570_A,128_C,1069_A,523_C,1259_C,432_A,712_D,475_B",10
191_C,1981,"481_B,1687_A,1687_C,1102_A,149_B,1294_D,866_D,1620_C,1433_A,124_A",10
445_B,2256,"1178_B,321_C,237_C,114_C,1716_D,108_A,960_C,434_A,139_D,648_A",10
373_D,2454,"1126_B,1126_A,1621_C,482_A,373_A,373_B,105_A,703_D,105_C,12_D",10
143_A,978,"143_D,434_B,143_B,1652_B,1142_A,1185_B,1374_B,757_A,1021_B,1185_D",10
1492_A,344,"412_C,412_A,350_A,794_A,235_C,350_C,235_A,1836_C,1673_B,813_D",10
1084_A,228,"34_B,918_A,480_C,34_A,948_D,1084_D,1432_C,892_B,444_C,55_B",10
280_C,1480,"1256_A,1256_D,1256_B,280_A,706_D,197_C,90_C,1060_A,1126_D,97_A",10
758_D,48,"758_A,758_C,569_B,1546_A,1421_D,253_D,1126_B,1126_A,996_A,105_A",10
324_D,1370,"324_A,324_B,780_D,343_C,1334_C,175_A,1558_D,559_B,856_C,946_D",10
133_A,1406,"133_B,659_B,659_A,1414_A,846_D,995_A,294_B,785_C,518_D,1772_A",10
723_A,379,"87_C,1628_A,723_B,1250_B,1600_B,763_C,1021_B,864_C,98_B,1245_A",10
16_B,105,"16_C,16_A,602_B,1644_B,1189_C,1429_B,375_A,1324_A,1409_D,1429_D",10
1548_C,1212,"1548_B,501_A,54_C,529_A,501_B,1483_A,529_D,309_C,622_A,309_A",10
1836_D,965,"1160_D,1836_C,1160_B,461_C,813_D,1326_A,235_C,761_B,813_B,350_A",10
893_B,1491,"1078_C,893_A,1479_D,1119_D,1283_B,1479_A,769_B,769_C,1119_A,230_D",10
1504_C,968,"428_A,1550_C,1206_A,426_C,1661_A,887_D,1724_B,1393_B,1597_B,267_B",10
214_D,1644,"214_C,676_D,214_B,739_D,496_D,157_B,1090_D,312_D,1090_A,902_B",10
98_B,57,"908_C,864_C,723_A,862_B,908_D,1025_A,1025_B,87_C,1628_B,98_C",10
763_C,2425,"109_A,109_C,723_B,1428_C,865_C,160_C,1021_B,1245_A,1282_A,452_C",10
499_B,86,"1003_A,1133_A,168_B,168_D,336_C,752_D,759_B,1548_B,336_B,54_C",10
718_A,331,"718_B,831_B,232_C,779_A,232_D,232_B,1050_A,834_B,1441_C,323_A",10
1339_C,923,"1339_B,1339_D,1229_A,1646_C,1667_A,800_D,1087_D,1087_C,253_B,253_D",10
575_A,2234,"1424_D,328_D,1360_B,1674_D,8_B,263_D,8_C,8_D,863_B,19_D",10
1138_B,2398,"1389_D,855_C,1_A,1040_D,1_C,1091_D,308_A,1098_B,1127_C,308_C",10
696_A,2124,"1598_A,1587_C,1587_B,457_B,450_A,1818_D,450_B,535_D,1674_D,990_B",10
79_B,1771,"1600_B,79_D,614_C,1497_D,723_B,763_C,723_A,87_C,87_D,1628_A",10
192_A,1605,"192_D,192_C,327_A,576_C,134_A,721_A,916_C,400_D,1634_C,316_C",10
648_A,1872,"1723_C,139_D,1638_A,1755_A,960_C,108_A,321_C,434_A,1633_D,445_B",10
855_C,1911,"855_A,533_B,32_C,533_C,821_C,116_D,553_D,1213_A,107_A,1213_D",10
834_B,1421,"323_C,508_B,929_B,519_D,455_B,160_C,434_A,434_B,1245_A,763_A",10
555_C,734,"224_B,485_B,555_D,224_A,489_B,78_B,538_B,704_A,1707_B,1655_C",10
1403_C,1883,"1403_B,366_D,1784_A,155_D,366_A,1006_D,1254_D,1591_A,118_C,1778_B",10
331_B,1920,"1452_B,797_B,1817_C,1422_B,1452_C,137_A,729_C,723_A,783_B,370_A",10
424_C,1663,"424_B,424_A,918_C,1853_B,514_B,78_B,514_D,894_D,413_B,183_B",10
392_C,1707,"688_A,273_C,569_B,392_A,253_D,1565_A,1667_A,1193_D,392_D,409_A",10
614_C,2043,"79_D,79_B,79_C,1628_B,723_A,723_B,98_B,177_B,87_C,763_C",10
1041_B,1718,"1041_A,1041_C,261_A,775_C,259_B,421_C,609_B,1300_A,261_D,609_C",10
688_B,114,"97_D,97_A,197_C,253_B,273_C,1667_A,1565_A,253_D,273_B,392_C",10
1701_D,1741,"1247_D,1247_B,1701_C,1247_C,1359_D,914_D,601_A,601_C,601_D,161_C",10
1095_B,702,"1423_D,186_A,284_A,1423_A,1585_A,892_B,1393_B,317_A,24_D,480_B",10
839_C,655,"81_C,1187_C,81_A,1043_D,227_B,82_A,1432_C,878_D,58_A,264_A",10
955_B,23,"955_A,1164_D,1164_B,397_D,1292_A,397_A,812_B,397_B,71_D,154_A",10
493_C,1261,"491_B,491_D,491_A,818_C,1289_C,553_D,553_C,553_A,884_A,116_D",10
701_A,1737,"229_B,229_D,453_A,939_C,1519_C,1419_A,170_D,1366_A,1419_B,1109_A",10
839_B,655,"81_C,227_A,227_D,1043_D,227_B,1432_C,878_D,82_A,58_A,1378_B",10
1858_D,1029,"1658_C,218_D,959_A,181_B,1292_A,953_A,1663_C,1025_A,184_D,616_B",10
867_B,1872,"1638_A,1723_C,139_D,1517_C,108_A,445_B,434_A,960_C,1601_A,929_B",10
590_C,295,"1675_B,1573_B,1675_A,1811_B,1087_D,1421_D,1796_A,1087_C,1573_D,1675_C",10
1393_B,466,"948_D,267_C,1423_D,267_D,1750_B,864_B,534_A,534_B,24_D,1088_A",10
660_B,1417,"121_B,660_C,121_C,362_B,121_A,231_B,174_A,753_C,1220_A,660_A",10
1028_C,110,"1028_B,1176_C,1306_A,102_C,1478_D,3_A,1254_D,1256_D,280_C,1256_A",10
320_A,71,"320_B,838_D,1790_D,726_C,1230_D,256_D,126_D,871_A,1248_D,483_A",10
213_C,1251,"213_D,213_B,1387_C,292_D,47_B,1422_B,48_A,712_D,1014_D,852_B",10
1473_B,2071,"1473_A,173_C,915_B,549_C,1377_A,549_A,16_A,1644_B,505_C,982_D",10
256_C,982,"1737_B,256_D,1273_B,78_B,15_C,1707_B,183_C,183_B,759_B,894_D",10
1125_C,1626,"258_A,1352_D,205_B,171_B,733_A,1632_B,963_A,24_C,24_D,1094_C",10
1456_D,1664,"1456_C,485_B,351_A,972_C,757_A,757_C,523_C,623_D,757_B,725_C",10
41_D,2252,"41_B,711_A,161_A,170_D,1827_B,172_B,307_C,89_B,85_B,742_A",10
1047_A,2500,"753_C,879_C,1047_B,879_D,753_B,283_C,554_C,1114_B,121_B,1180_A",10
1339_D,1897,"1339_B,1087_A,301_A,1646_C,1667_A,800_D,1087_D,1087_C,253_B,253_D",10
627_A,189,"826_A,1459_D,637_A,1433_A,1638_A,524_B,1088_D,524_D,864_B,318_D",10
1488_A,2445,"1144_C,796_B,1807_A,1542_A,267_C,1462_C,451_C,417_D,359_C,352_B",10
496_D,2098,"233_D,1251_A,998_C,233_A,739_D,357_B,1090_A,496_A,196_B,36_B",10
122_B,1600,"122_D,122_C,158_C,1093_B,254_D,1857_C,1328_A,360_D,162_D,1445_D",10
303_B,648,"303_A,303_C,1581_D,441_A,591_C,394_B,394_D,103_A,591_B,256_D",10
103_D,695,"103_A,991_D,103_B,1161_C,991_A,78_C,78_B,78_D,118_C,1254_A",10
50_B,944,"1215_C,50_D,50_C,1215_D,1222_A,1686_C,918_B,918_A,34_D,319_D",10
612_A,1181,"319_C,612_C,319_D,66_A,55_B,322_D,322_C,918_C,486_C,637_A",10
1262_B,392,"194_C,254_D,1262_C,1568_D,378_C,697_C,1328_A,697_A,1104_A,162_D",10
151_D,108,"418_A,1159_B,1366_A,1159_A,184_A,500_B,1027_B,170_D,170_B,500_A",10
16_C,1659,"16_B,16_A,1644_B,1189_C,1429_B,375_A,1324_A,1409_D,1429_D,560_A",10
49_B,1322,"348_A,609_C,609_A,609_B,1757_B,421_C,953_A,1038_D,1199_A,18_D",10
111_B,255,"294_C,294_A,1414_C,559_B,559_C,294_B,1414_B,559_D,1334_C,1414_A",10
1584_A,733,"1842_D,1584_C,918_C,1213_D,1582_D,918_A,1714_A,107_A,116_D,255_B",10
1375_A,1157,"1681_D,540_C,1829_D,1189_C,945_A,540_A,31_C,662_B,1589_D,424_C",10
507_D,1316,"1401_D,1401_C,52_C,895_D,695_A,1615_D,587_C,254_B,1310_D,306_D",10
268_D,563,"391_A,391_C,928_D,515_D,1765_A,515_B,1762_B,268_A,723_A,942_C",10
1022_A,1025,"1022_B,823_B,1776_D,1733_A,1776_C,1733_D,401_A,401_C,570_D,570_A",10
1627_B,1585,"812_D,1678_A,25_B,1754_C,407_A,1754_B,812_A,1627_D,1663_C,812_B",10
122_C,1923,"122_B,122_D,1437_B,1093_B,254_D,1857_C,1328_A,360_D,162_D,1437_C",10
265_A,2517,"265_D,65_B,894_C,1036_D,413_D,78_C,1670_A,1670_D,164_A,78_B",10
1676_A,1954,"1676_C,1676_B,773_C,1577_D,1460_B,1694_A,773_B,773_D,1487_D,150_C",10
1205_A,1089,"401_A,1200_B,761_B,1312_A,350_A,235_C,813_D,1326_A,1312_C,1836_D",10
9_D,1312,"9_A,9_B,942_D,272_B,561_D,1520_B,272_D,1520_D,1520_A,272_C",10
35_D,1973,"35_B,1657_D,35_C,1260_D,667_C,380_C,269_B,1141_B,629_D,211_D",10
1253_A,1761,"786_A,309_A,1418_A,617_A,309_C,129_A,1483_B,448_B,54_C,112_A",10
278_D,550,"58_A,264_A,696_D,227_B,82_A,732_B,177_B,227_D,82_D,1077_B",10
1273_B,1668,"256_C,1737_B,483_C,1737_D,1521_A,1273_D,99_A,256_D,224_A,844_D",10
1429_A,735,"1429_D,1429_B,1324_D,1690_A,1324_A,1189_D,617_B,467_B,1101_B,1253_D",10
1538_B,584,"353_B,1538_D,1239_B,661_D,353_D,103_D,103_A,78_B,78_C,1161_C",10
678_A,2135,"1103_B,488_A,1124_C,1562_C,1724_D,1432_D,1088_A,55_B,55_D,39_D",10
1771_A,2030,"529_D,425_A,529_A,1647_D,1401_C,1735_A,1401_D,1378_B,1615_C,112_C",10
19_B,2147,"19_A,19_D,511_C,386_A,694_B,1000_A,694_D,469_B,263_D,469_C",10
1054_B,1914,"625_A,625_B,1507_A,1673_B,698_D,350_A,1067_C,235_C,1067_D,761_B",10
65_C,2245,"65_B,1196_A,925_B,1021_B,1245_A,834_B,1185_D,1541_A,452_C,434_B",10
301_D,829,"1087_C,301_C,1087_D,1087_A,640_B,1667_A,253_D,409_C,1421_D,301_A",10
554_C,1704,"753_C,879_C,427_C,1225_B,754_C,231_B,1614_B,403_B,127_B,430_C",10
1658_B,332,"1658_C,1398_A,1370_D,1835_B,1531_C,1392_C,1387_C,1272_B,707_D,1548_B",10
1139_B,2345,"1139_C,1139_D,1538_D,1790_C,1790_D,661_C,1538_B,256_D,1239_B,183_C",10
232_C,1554,"779_A,831_B,685_C,718_A,947_A,1050_A,685_D,323_A,1441_C,834_B",10
665_D,1318,"1559_B,843_B,843_C,271_C,543_A,1651_D,1635_B,1118_A,1651_A,12_B",10
309_A,2373,"1483_A,1253_A,1253_D,622_B,786_A,863_B,448_B,1289_C,448_D,884_A",10
165_A,261,"165_B,165_C,983_B,24_C,24_D,432_A,67_D,1189_C,712_D,733_A",10
3_D,1180,"44_B,44_D,1364_D,1558_D,532_B,946_D,532_D,1558_C,532_A,282_C",10
1618_C,402,"271_B,271_A,271_C,856_C,1218_D,1618_D,765_C,924_A,1779_A,1730_C",10
582_D,2114,"434_A,143_A,582_B,1142_A,1652_B,1185_B,1142_B,850_A,1374_B,1021_B",10
1646_C,51,"1646_D,1087_C,1087_A,1339_C,1667_A,253_B,1087_D,392_A,253_D,392_D",10
496_A,267,"496_D,357_B,233_D,233_A,739_D,1090_A,196_B,1090_D,1088_D,36_A",10
1275_D,114,"97_A,97_B,197_C,97_D,1275_A,1482_D,373_A,253_A,273_C,253_B",10
974_B,470,"1243_B,593_D,1748_D,180_D,497_B,544_A,180_C,180_B,53_C,497_A",10
400_D,2330,"576_C,192_D,478_B,192_C,916_C,721_A,316_C,380_C,83_C,322_D",10
1523_B,370,"1613_D,1523_A,249_C,1336_A,249_A,585_B,1090_A,896_D,585_D,1163_D",10
352_B,158,"352_D,1837_A,295_C,1228_A,968_B,729_C,370_A,723_A,763_C,783_B",10
581_A,478,"1221_C,1805_B,1296_B,1209_A,1348_C,731_C,731_B,1419_A,1296_D,656_B",10
28_B,1824,"28_A,1031_B,1255_B,824_B,953_A,1697_B,711_A,1233_D,24_D,1124_C",10
1242_C,996,"1242_D,150_A,1487_D,5_A,1489_A,150_C,1487_B,1064_D,236_A,877_B",10
187_C,2329,"1407_A,1031_B,791_D,1257_B,24_C,733_A,1308_A,1189_C,24_D,918_C",10
694_B,1549,"694_C,511_C,694_D,511_A,19_B,308_A,700_A,1582_D,19_D,1000_A",10
1222_A,151,"1222_D,7_D,1085_D,1284_D,1407_A,918_C,322_D,612_D,319_D,612_C",10
1149_A,835,"1149_D,1149_C,944_D,931_C,807_A,925_B,48_A,432_C,1090_A,983_D",10
549_A,1986,"1377_A,1471_A,915_D,1473_B,1473_A,982_D,505_C,613_C,416_B,505_D",10
1457_A,488,"1337_D,258_A,580_B,580_A,1814_D,1257_B,424_C,24_C,332_C,1308_A",10
1501_B,1256,"558_C,558_B,308_A,308_D,558_D,700_A,308_C,1000_A,1127_C,1098_B",10
11_A,690,"138_A,1394_A,1218_B,856_C,1218_D,271_B,765_C,748_D,661_C,1779_A",10
752_B,1767,"752_D,601_A,280_B,336_B,494_D,336_C,494_C,1133_A,494_A,168_B",10
71_D,378,"1292_A,71_B,1164_C,812_B,154_A,154_C,154_D,1663_D,812_A,1663_C",10
1779_C,2007,"1779_D,1779_A,1297_D,484_C,1122_B,856_C,1334_C,1394_A,1218_D,303_A",10
783_D,166,"783_B,754_C,788_B,754_A,942_D,763_C,1021_B,160_C,1245_A,1196_A",10
1653_B,2026,"1557_C,1234_B,1204_D,1234_A,374_B,371_B,738_C,1712_A,1087_A,738_A",10
1824_C,673,"801_D,801_C,480_C,1322_B,1522_A,46_D,309_A,309_C,605_C,299_D",10
1303_A,2423,"650_C,1303_D,650_A,559_B,671_A,1153_B,1553_C,845_C,671_B,1796_B",10
958_C,1022,"958_D,417_D,417_A,631_A,887_D,731_C,267_C,451_C,267_B,1655_C",10
577_B,2537,"148_D,1387_A,199_D,199_C,199_B,553_D,47_B,1338_A,863_B,529_A",10
476_D,1469,"476_B,1415_A,476_A,1141_A,1657_D,101_A,625_B,1507_A,625_A,100_B",10
1312_C,1794,"1312_A,1200_B,1200_D,1200_A,1836_D,813_D,1326_A,761_B,235_C,813_B",10
1818_D,820,"1818_C,450_B,469_C,770_B,957_A,715_D,782_C,1009_C,1582_D,263_D",10
453_A,1055,"1419_B,229_B,701_A,274_A,1741_D,1419_A,311_A,939_C,170_D,870_B",10
956_B,213,"956_A,956_C,769_B,769_A,1577_D,1283_B,769_C,1479_D,583_B,893_A",10
1487_D,441,"150_C,150_A,150_B,877_D,1487_B,1554_A,1676_A,1676_C,1242_A,877_C",10
1825_A,281,"1013_D,123_C,1013_C,472_C,463_C,706_D,197_C,1395_C,280_A,42_B",10
50_C,544,"1215_D,50_B,50_D,1215_C,1222_A,1686_C,918_B,918_A,34_D,319_D",10
1868_A,801,"1712_A,374_B,1868_D,1712_C,738_C,738_A,1234_B,1653_B,371_B,738_B",10
1284_D,1619,"1085_D,1510_A,918_C,1407_A,1222_A,612_C,612_D,319_D,918_A,1222_D",10
607_A,308,"607_D,1514_B,337_A,629_D,945_A,390_C,59_C,815_B,595_A,1112_A",10
334_C,760,"842_D,1002_B,1002_C,1326_A,235_A,235_C,813_D,412_D,1836_D,1369_B",10
668_C,1264,"530_D,1857_C,194_A,1330_C,378_C,254_D,162_D,697_A,1328_A,1104_A",10
938_A,2109,"1070_D,1233_D,1070_A,488_A,436_D,1294_A,124_B,436_B,1233_B,1294_D",10
757_C,458,"757_A,757_B,1570_A,972_A,712_D,523_C,623_D,850_A,1757_B,651_B",10
618_D,2361,"618_B,59_D,59_C,101_A,1657_D,1141_B,625_B,625_A,269_B,380_C",10
128_B,77,"523_C,223_D,223_C,651_B,30_C,911_D,623_D,1023_B,712_D,108_A",10
1714_D,381,"1714_A,597_D,1714_B,597_A,328_D,107_A,255_B,286_C,918_A,918_C",10
1062_A,1764,"1062_D,918_C,602_B,1189_D,1647_D,299_B,309_C,299_D,689_C,309_A",10
868_C,2438,"1814_A,55_D,1094_B,1088_A,55_B,1124_C,1465_C,1432_D,411_C,444_C",10
1325_D,1244,"1788_A,1686_C,1788_C,284_A,204_C,1788_D,473_A,473_C,186_D,473_B",10
497_A,576,"497_D,497_B,544_C,484_C,1122_B,53_C,903_A,1748_B,1748_D,180_D",10
121_B,1324,"660_B,362_A,660_C,362_B,660_A,231_B,753_C,121_A,174_A,1220_A",10
1350_C,1628,"1350_D,1713_A,1713_B,1713_C,442_A,1660_B,1352_D,24_C,1289_C,1094_C",10
190_C,644,"190_A,1210_C,1272_B,549_A,1473_B,549_C,1473_A,409_A,1644_B,1377_A",10
105_D,1791,"105_A,105_C,97_A,1482_B,1421_D,373_A,569_B,253_D,409_C,97_D",10
1452_B,1924,"1452_C,1654_B,331_B,1422_B,331_D,432_C,1683_C,729_C,850_A,852_B",10
796_B,2352,"796_D,1488_A,1404_A,872_A,1343_B,1655_C,757_A,1462_C,850_A,757_B",10
1675_C,1613,"1573_D,1675_B,1675_A,1573_A,1573_B,1811_B,590_D,1796_A,1421_D,590_A",10
1197_C,1623,"1197_D,1104_A,194_C,254_D,697_C,1328_A,697_A,1536_C,1262_C,162_D",10
190_B,644,"190_A,1210_C,375_A,549_A,1473_B,1473_A,549_C,409_A,1644_B,1377_A",10
204_C,2327,"204_A,284_B,186_A,284_A,1325_D,1724_B,186_D,317_A,948_D,768_C",10
1241_C,1766,"908_D,160_C,1245_A,1042_A,778_D,109_C,834_B,452_C,323_C,1282_A",10
107_B,839,"107_C,1213_D,107_A,383_D,116_D,1213_A,553_D,597_D,1714_A,255_B",10
1470_C,1364,"1470_A,219_D,219_B,801_C,861_B,1330_C,1093_B,1857_C,1864_A,913_B",10
1263_B,2209,"1263_C,339_A,901_B,1223_A,339_C,432_C,1090_A,48_A,542_D,983_D",10
694_C,1980,"1289_C,884_C,694_B,511_C,19_B,694_D,19_D,1091_D,1582_D,308_A",10
316_C,380,"740_A,316_A,134_A,1232_D,1355_D,646_C,916_C,721_A,83_C,1634_C",10
468_D,779,"442_A,442_D,1352_D,1032_C,313_A,432_A,24_D,612_C,733_A,424_C",10
1634_C,1675,"1080_C,134_A,1099_B,210_D,653_B,134_B,740_A,1232_D,1589_A,316_C",10
1450_C,1687,"736_B,781_A,355_B,734_B,355_D,439_B,439_C,355_A,1276_A,885_A",10
944_D,1834,"944_B,901_D,1149_A,901_B,1090_A,432_C,864_B,226_B,864_C,983_D",10
1660_A,1695,"1660_B,1026_B,1495_A,1026_A,36_D,214_D,214_C,676_D,902_B,676_B",10
16_A,2378,"16_B,16_C,1644_B,1189_C,1429_B,375_A,1324_A,1409_D,1429_D,1377_A",10
155_D,1788,"366_A,118_C,1254_D,366_D,1254_A,1591_A,1006_D,1403_A,1784_D,1403_C",10
210_A,2392,"210_D,1099_B,134_B,653_B,1080_C,316_C,740_A,134_A,721_A,1589_A",10
375_B,110,"375_A,1531_D,393_A,409_A,253_D,253_B,1220_A,729_C,1176_C,1045_A",10
1855_C,474,"1855_D,1554_D,1855_A,1554_A,900_B,1676_C,1487_B,1676_A,1487_D,1676_B",10
1364_A,2102,"1364_D,282_D,282_C,946_C,1558_D,946_B,946_D,111_B,1558_C,175_D",10
1657_D,1320,"598_C,35_B,35_D,1749_B,1141_A,269_B,380_C,1141_B,629_D,337_A",10
1273_D,618,"1737_D,662_A,677_A,1737_B,1792_C,1273_B,256_C,1521_A,677_D,256_D",10
490_C,2579,"490_B,1582_D,602_B,1424_A,990_C,450_A,990_B,535_D,450_B,202_B",10
842_B,1715,"1002_C,842_D,818_C,1172_D,148_A,334_C,148_D,1715_C,625_B,529_B",10
685_C,2150,"685_B,685_D,232_C,1074_B,1050_A,232_D,232_B,1821_C,1821_B,779_A",10
448_B,2547,"448_D,112_C,112_A,1654_D,1804_A,432_C,729_C,852_B,723_A,432_A",10
1263_C,196,"1263_B,542_C,1223_A,1223_C,339_C,432_C,1090_A,983_D,48_A,542_D",10
149_A,397,"149_B,221_C,1437_D,1721_C,1864_D,221_D,1445_A,1437_C,2_D,1437_B",10
469_C,1166,"469_B,286_B,450_A,450_B,266_B,263_D,863_B,884_A,884_C,19_D",10
1835_D,300,"1835_B,562_C,707_D,562_A,1725_A,1277_B,1111_A,670_C,431_D,208_D",10
660_A,1896,"121_A,362_B,660_C,362_A,121_B,231_B,174_A,753_C,660_B,1614_B",10
